,Open,High,Low,Close,Volume,Dividends,Stock Splits,income_stmt,cashflow
1994-03-02,1.5752049230252516,1.5992903267016774,1.560753210395613,1.5944734811782837,68499200.0,0.08,2.0,20855987.382214,19827000000.0
1994-03-03,1.599290465131218,1.6041078991013225,1.551119065579073,1.560753345489502,31564800.0,0.08,2.0,20855987.382214,19827000000.0
1994-03-04,1.560753345489502,1.570387625399931,1.551119065579073,1.560753345489502,25705600.0,0.08,2.0,20855987.382214,19827000000.0
1994-03-07,1.565570592880249,1.584839150404746,1.5559363141180005,1.565570592880249,30540800.0,0.08,2.0,20855987.382214,19827000000.0
1994-03-08,1.5655707794596063,1.5655707794596063,1.5366679397283192,1.560753345489502,24723200.0,0.08,2.0,20855987.382214,19827000000.0
1994-03-09,1.5655708173277538,1.5752050974712175,1.5414848229541975,1.5583449602127075,37024000.0,0.08,2.0,20855987.382214,19827000000.0
1994-03-10,1.5703876633845886,1.5848393776146812,1.5511191030976612,1.5583449602127075,46588800.0,0.08,2.0,20855987.382214,19827000000.0
1994-03-11,1.5607533735216477,1.5848393677452102,1.5559365274948094,1.5752050876617432,34857600.0,0.08,2.0,20855987.382214,19827000000.0
1994-03-14,1.5896563178373635,1.6233765943518583,1.584839471495195,1.6161507368087769,69203200.0,0.08,2.0,20855987.382214,19827000000.0
1994-03-15,1.6185586398581826,1.6426446279185112,1.6089243622399791,1.6354187726974487,62934400.0,0.08,2.0,20855987.382214,19827000000.0
1994-03-16,1.637827232324429,1.6426446652578568,1.6281929544872262,1.6330103874206543,41286400.0,0.08,2.0,20855987.382214,19827000000.0
1994-03-17,1.6330112908843193,1.6426455740516899,1.6281938552856448,1.6281938552856445,30992000.0,0.08,2.0,20855987.382214,19827000000.0
1994-03-18,1.6281929544872262,1.637827232324429,1.6089243988128212,1.6330103874206543,36857600.0,0.08,2.0,20855987.382214,19827000000.0
1994-03-21,1.6378275415318502,1.6450533982813433,1.5992904229075713,1.6041078567504883,65078400.0,0.08,2.0,20855987.382214,19827000000.0
1994-03-22,1.5848389982346416,1.6522789430950593,1.5848389982346416,1.6330103874206543,89024000.0,0.08,2.0,20855987.382214,19827000000.0
1994-03-23,1.6426450728905382,1.685999039901682,1.637827638761634,1.6619136333465576,116441600.0,0.08,2.0,20855987.382214,19827000000.0
1994-03-24,1.652279071889242,1.6811819076538086,1.6378273599921092,1.6811819076538086,60166400.0,0.08,2.0,20855987.382214,19827000000.0
1994-03-25,1.676364518574306,1.7197190673798781,1.676364518574306,1.685998797416687,102051200.0,0.08,2.0,20855987.382214,19827000000.0
1994-03-28,1.685999484684682,1.6956337674543087,1.6137426579274583,1.6643224954605103,118403200.0,0.08,2.0,20855987.382214,19827000000.0
1994-03-29,1.666730850393122,1.666730850393122,1.5896565914154053,1.5896565914154053,78339200.0,0.08,2.0,20855987.382214,19827000000.0
1994-03-30,1.594473583348236,1.6378275479557098,1.5896561494864243,1.6113331317901611,86860800.0,0.08,2.0,20855987.382214,19827000000.0
1994-03-31,1.6089243988128212,1.6522789430950593,1.5896558431384162,1.6330103874206543,72297600.0,0.08,2.0,20855987.382214,19827000000.0
1994-04-04,1.589656722616162,1.6522798572190607,1.5800224394487912,1.6281938552856445,73996800.0,0.08,2.0,20855987.382214,19827000000.0
1994-04-05,1.6426445400829497,1.6908159255981445,1.637827107516626,1.6908159255981445,101878400.0,0.08,2.0,20855987.382214,19827000000.0
1994-04-06,1.6859983795144584,1.719718641119532,1.6811815353020585,1.7149012088775635,80780800.0,0.08,2.0,20855987.382214,19827000000.0
1994-04-07,1.7197198598606518,1.7365794145817475,1.7100855765786032,1.7293541431427002,76630400.0,0.08,2.0,20855987.382214,19827000000.0
1994-04-08,1.7293531234574466,1.7341699682433032,1.6715474578493366,1.6763643026351929,118710400.0,0.08,2.0,20855987.382214,19827000000.0
1994-04-11,1.676364302635193,1.6811817354506882,1.6570957474324897,1.6763643026351929,40400000.0,0.08,2.0,20855987.382214,19827000000.0
1994-04-12,1.6715474987694643,1.6715474987694643,1.6185586766500237,1.6330103874206543,84969600.0,0.08,2.0,20855987.382214,19827000000.0
1994-04-13,1.6330103503003077,1.647461472712793,1.5992900846217757,1.6354187726974487,69644800.0,0.08,2.0,20855987.382214,19827000000.0
1994-04-14,1.6281931250862132,1.6426448373710665,1.6137420008310746,1.6209672689437866,53088000.0,0.08,2.0,20855987.382214,19827000000.0
1994-04-15,1.6089243622399791,1.6426446279185112,1.6089243622399791,1.6354187726974487,35241600.0,0.08,2.0,20855987.382214,19827000000.0
1994-04-18,1.6330107643793617,1.6522793245016563,1.5848393640736251,1.5992904901504517,78006400.0,0.08,2.0,20855987.382214,19827000000.0
1994-04-19,1.6763645771206972,1.72453597301497,1.652279173188428,1.698041558265686,291273600.0,0.08,2.0,20855987.382214,19827000000.0
1994-04-20,1.7052675019429382,1.7269444841974835,1.6763646629269562,1.7245360612869263,104732800.0,0.08,2.0,20855987.382214,19827000000.0
1994-04-21,1.7245360866921846,1.767890639869724,1.71971924080011,1.763073205947876,141980800.0,0.08,2.0,20855987.382214,19827000000.0
1994-04-22,1.7727076573247413,1.787159372459152,1.7486222494738315,1.7678908109664917,66060800.0,0.08,2.0,20855987.382214,19827000000.0
1994-04-25,1.7727066257394815,1.8160611578837238,1.7630723505995929,1.8064268827438354,142745600.0,0.08,2.0,20855987.382214,19827000000.0
1994-04-26,1.8208797942830115,1.8353315152367993,1.8112455096571753,1.8293099403381348,113193600.0,0.08,2.0,20855987.382214,19827000000.0
1994-04-28,1.8353309051328013,1.8353309051328013,1.767890935170465,1.775116205215454,141382400.0,0.08,2.0,20855987.382214,19827000000.0
1994-04-29,1.7727076762431375,1.80161051879058,1.758256548984335,1.7823419570922852,56803200.0,0.08,2.0,20855987.382214,19827000000.0
1994-05-02,1.787159017291804,1.841351394697728,1.7727073050294246,1.8401472568511963,79260800.0,0.08,2.0,20855987.382214,19827000000.0
1994-05-03,1.8353303815669482,1.840147226889503,1.7967932668676916,1.8016101121902466,41929600.0,0.08,2.0,20855987.382214,19827000000.0
1994-05-04,1.8064275602164013,1.835330396475626,1.7871590027102515,1.8329213857650757,68889600.0,0.08,2.0,20855987.382214,19827000000.0
1994-05-05,1.8353310961478178,1.8545996609996063,1.8112450960681157,1.8184709548950195,56374400.0,0.08,2.0,20855987.382214,19827000000.0
1994-05-06,1.7967936723809248,1.8160622340792199,1.751030691340015,1.7823419570922852,96403200.0,0.08,2.0,20855987.382214,19827000000.0
1994-05-09,1.7678913795310802,1.8040195029264687,1.7654823675473719,1.7775256633758545,47600000.0,0.08,2.0,20855987.382214,19827000000.0
1994-05-10,1.7919765190875279,1.8208793661695848,1.7871596719221496,1.811245083808899,65305600.0,0.08,2.0,20855987.382214,19827000000.0
1994-05-11,1.8112443908650606,1.8160618242173199,1.7871589881928773,1.8016101121902466,57433600.0,0.08,2.0,20855987.382214,19827000000.0
1994-05-12,1.8016095962473955,1.8362326283122792,1.7967927523042826,1.8208781480789185,58998400.0,0.08,2.0,20855987.382214,19827000000.0
1994-05-13,1.8786855312209056,1.8786855312209056,1.8208798225679546,1.8594169616699219,179920000.0,0.08,2.0,20855987.382214,19827000000.0
1994-05-16,1.8546000788786554,1.8642343634753498,1.825697225088573,1.8305140733718872,56633600.0,0.08,2.0,20855987.382214,19827000000.0
1994-05-17,1.8305139430169446,1.8353313789872643,1.8016110912850982,1.823288083076477,122464000.0,0.08,2.0,20855987.382214,19827000000.0
1994-05-18,1.8353304575629603,1.8786844193799408,1.8256961784892172,1.8702542781829834,96953600.0,0.08,2.0,20855987.382214,19827000000.0
1994-05-19,1.8738675483477938,1.9075872306319837,1.8690501148616405,1.8955445289611816,89651200.0,0.08,2.0,20855987.382214,19827000000.0
1994-05-20,1.8883186134172734,1.9124046040318345,1.8738674894722984,1.8835017681121826,78140800.0,0.08,2.0,20855987.382214,19827000000.0
1994-05-23,1.8883182596981967,1.9653924743797557,1.8690497060278068,1.9485323429107666,74947200.0,0.08,2.0,20855987.382214,19827000000.0
1994-05-24,1.9750269201933368,1.999112908356857,1.936489809555418,1.970210075378418,85144000.0,0.08,2.0,20855987.382214,19827000000.0
1994-05-25,1.9653933933803012,2.032833362760998,1.9364905493600026,2.0231990814208984,86003200.0,0.08,2.0,20855987.382214,19827000000.0
1994-05-26,2.0328336552931714,2.0328336552931714,1.9750279589341238,2.0039308071136475,64296000.0,0.08,2.0,20855987.382214,19827000000.0
1994-05-27,1.9942960770205294,2.0328331992817956,1.975027515889896,2.0183820724487305,47544000.0,0.08,2.0,20855987.382214,19827000000.0
1994-05-31,2.0135646786800647,2.0719727997978414,1.9991135515561285,2.0713703632354736,76000000.0,0.08,2.0,20855987.382214,19827000000.0
1994-06-01,2.0617354343522267,2.0617354343522267,2.0183814785792697,2.042466878890991,100764800.0,0.08,2.0,20855987.382214,19827000000.0
1994-06-02,2.0521012219515713,2.0569186549850698,2.003929831764915,2.013564109802246,60291200.0,0.08,2.0,20855987.382214,19827000000.0
1994-06-03,2.0231979237444473,2.0617350270538655,2.013563647917093,2.037649631500244,86841600.0,0.08,2.0,20855987.382214,19827000000.0
1994-06-06,2.028016323162832,2.105090566550877,1.9942960476656573,2.1002731323242188,764504000.0,0.08,2.0,20855987.382214,19827000000.0
1994-06-07,2.0810035199069192,2.090637795462044,2.06173496879667,2.0665524005889893,166171200.0,0.08,2.0,20855987.382214,19827000000.0
1994-06-08,2.066553938850925,2.066553938850925,1.9894796770388614,2.0039308071136475,203835200.0,0.08,2.0,20855987.382214,19827000000.0
1994-06-09,1.999112986761082,2.025606810341494,1.9942955537275835,2.013564109802246,79356800.0,0.08,2.0,20855987.382214,19827000000.0
1994-06-10,2.013563695751191,2.0424665239198685,1.9991125756816244,2.025606393814087,53726400.0,0.08,2.0,20855987.382214,19827000000.0
1994-06-13,2.0280153556728897,2.0569181831549535,1.9991125281908262,2.037649631500244,56628800.0,0.08,2.0,20855987.382214,19827000000.0
1994-06-14,2.047284350775356,2.085821462432025,2.0424669178034436,2.0641438961029053,59249600.0,0.08,2.0,20855987.382214,19827000000.0
1994-06-15,2.066553704312108,2.105090830844456,2.052101987847535,2.090639114379883,58860800.0,0.08,2.0,20855987.382214,19827000000.0
1994-06-16,2.0906383073742796,2.0906383073742796,2.061735473631778,2.0641438961029053,48478400.0,0.08,2.0,20855987.382214,19827000000.0
1994-06-17,2.0617354343522267,2.066552867232359,2.0376500340405053,2.042466878890991,47622400.0,0.08,2.0,20855987.382214,19827000000.0
1994-06-20,2.0231989833796136,2.0617361068725586,2.0183821369579147,2.0617361068725586,45668800.0,0.08,2.0,20855987.382214,19827000000.0
1994-06-21,2.0087475317576438,2.0569189283461995,2.0039300980839165,2.0280160903930664,86995200.0,0.08,2.0,20855987.382214,19827000000.0
1994-06-22,2.0328327324783917,2.04246701083137,1.9750270623605228,1.984661340713501,82924800.0,0.08,2.0,20855987.382214,19827000000.0
1994-06-23,1.9846626326487047,2.0135654865222294,1.926856924901655,1.9316743612289429,85979200.0,0.08,2.0,20855987.382214,19827000000.0
1994-06-24,1.9268563299468071,1.941308046436351,1.897953484997605,1.9075877666473389,81454400.0,0.08,2.0,20855987.382214,19827000000.0
1994-06-27,1.9172209643119404,2.0087468822511565,1.9027698440228584,1.999112606048584,76161600.0,0.08,2.0,20855987.382214,19827000000.0
1994-06-28,2.003930123513309,2.032832961833212,1.9340817445809797,1.9774357080459595,99417600.0,0.08,2.0,20855987.382214,19827000000.0
1994-06-29,1.9798450469970705,1.9991136090698893,1.9605764849242515,1.9798450469970703,53435200.0,0.08,2.0,20855987.382214,19827000000.0
1994-06-30,1.9942955523139563,2.0087472633745422,1.9653927182224498,1.9894787073135376,40827200.0,0.08,2.0,20855987.382214,19827000000.0
1994-07-01,1.9894785194499953,1.9942953639955665,1.921436143269883,1.9364897012710571,66622400.0,0.08,2.0,20855987.382214,19827000000.0
1994-07-05,1.9413079060780916,1.9653933144460876,1.8883190668207508,1.8931365013122559,40430400.0,0.08,2.0,20855987.382214,19827000000.0
1994-07-06,1.871458672911623,1.888318809287704,1.840147411091589,1.8618243932724,89254400.0,0.08,2.0,20855987.382214,19827000000.0
1994-07-07,1.8690505013117256,1.9461247487884978,1.847373516216344,1.9413079023361206,89667200.0,0.08,2.0,20855987.382214,19827000000.0
1994-07-08,1.922039483136883,1.960576609735819,1.8931366381876809,1.9075877666473389,48945600.0,0.08,2.0,20855987.382214,19827000000.0
1994-07-11,1.9124050166059345,1.9124050166059345,1.84014761720345,1.8642336130142212,85406400.0,0.08,2.0,20855987.382214,19827000000.0
1994-07-12,1.8594155522684255,1.8594155522684255,1.8064273201823273,1.8497812747955322,83752000.0,0.08,2.0,20855987.382214,19827000000.0
1994-07-13,1.859416358398669,1.907587766647339,1.8449652299390107,1.9075877666473389,82956800.0,0.08,2.0,20855987.382214,19827000000.0
1994-07-14,1.9027699100317617,1.9124041865685564,1.8642328038845823,1.8786839246749878,81446400.0,0.08,2.0,20855987.382214,19827000000.0
1994-07-15,1.878685193721672,1.9027711953484738,1.8497823445874926,1.8738683462142944,45520000.0,0.08,2.0,20855987.382214,19827000000.0
1994-07-18,1.9846611872758015,1.9942954648839366,1.907586966410722,1.9461240768432617,150499200.0,0.08,2.0,20855987.382214,19827000000.0
1994-07-19,1.9509429304779593,1.9509429304779593,1.9124057919799262,1.9316743612289429,70126400.0,0.08,2.0,20855987.382214,19827000000.0
1994-07-20,1.926856143668534,1.926856143668534,1.8449650515775358,1.8642336130142212,112604800.0,0.08,2.0,20855987.382214,19827000000.0
1994-07-21,1.873867526776939,1.8835018056086206,1.8305129780195146,1.8401472568511963,85740800.0,0.08,2.0,20855987.382214,19827000000.0
1994-07-22,1.8690497060278068,1.9557581975445608,1.8208783218518325,1.9485323429107666,152916800.0,0.08,2.0,20855987.382214,19827000000.0
1994-07-25,1.9509418370347391,1.989478953933897,1.9364901241826862,1.972618818283081,51513600.0,0.08,2.0,20855987.382214,19827000000.0
1994-07-26,1.9702107451399102,1.9750275915922875,1.9172219059847082,1.9413079023361206,54308800.0,0.08,2.0,20855987.382214,19827000000.0
1994-07-27,1.941308046436351,1.941308046436351,1.907587766647339,1.9075877666473389,29291200.0,0.08,2.0,20855987.382214,19827000000.0
1994-07-28,1.907587766647339,1.936490611596541,1.897953484997605,1.9075877666473389,39899200.0,0.08,2.0,20855987.382214,19827000000.0
1994-07-29,1.9220388254339853,1.9894787739048323,1.9124045470810072,1.984661340713501,67064000.0,0.08,2.0,20855987.382214,19827000000.0
1994-08-01,1.989479598320415,2.066553857082854,1.9846621631327983,2.056919574737549,83934400.0,0.08,2.0,20855987.382214,19827000000.0
1994-08-02,2.0713710306018016,2.105091318138237,2.0280170472321233,2.0352423191070557,95249600.0,0.08,2.0,20855987.382214,19827000000.0
1994-08-03,2.071370704240542,2.081004986585847,2.047285292392244,2.056919574737549,58771200.0,0.08,2.0,20855987.382214,19827000000.0
1994-08-04,2.0617359396405694,2.0665533737013537,2.0328330993652344,2.0328330993652344,40192000.0,0.08,2.0,20855987.382214,19827000000.0
1994-08-05,2.0280165161058816,2.037650797445981,2.0135648000807986,2.0231990814208984,31204800.0,0.08,2.0,20855987.382214,19827000000.0
1994-08-08,2.0183814785792697,2.042466878890991,2.0039297679685193,2.042466878890991,34537600.0,0.08,2.0,20855987.382214,19827000000.0
1994-08-09,2.042467545126086,2.076187822197332,2.0328332642528495,2.0617361068725586,40198400.0,0.08,2.0,20855987.382214,19827000000.0
1994-08-10,2.061737051844495,2.0954573443710243,2.052102766555502,2.0858230590820312,48646400.0,0.08,2.0,20855987.382214,19827000000.0
1994-08-11,2.0761881198651935,2.1580792250136986,2.0761881198651935,2.129176378250122,81428800.0,0.08,2.0,20855987.382214,19827000000.0
1994-08-12,2.133993813392346,2.143628095646872,2.1147252488832953,2.129176378250122,38088000.0,0.08,2.0,20855987.382214,19827000000.0
1994-08-15,2.1388101710420786,2.1388101710420786,2.095456204833147,2.0978646278381348,36113600.0,0.08,2.0,20855987.382214,19827000000.0
1994-08-16,2.11472487449646,2.124359155045351,2.0810045985604324,2.11472487449646,56779200.0,0.08,2.0,20855987.382214,19827000000.0
1994-08-17,2.1339928671458956,2.1677125460699305,2.124358589163363,2.153261423110962,79790400.0,0.08,2.0,20855987.382214,19827000000.0
1994-08-18,2.1532623518348397,2.1725309161106328,2.1339937875590467,2.138810634613037,61276800.0,0.08,2.0,20855987.382214,19827000000.0
1994-08-19,2.1532619966920237,2.15807884295156,2.109907440207105,2.11472487449646,74761600.0,0.08,2.0,20855987.382214,19827000000.0
1994-08-22,2.1195410249421456,2.1195410249421456,2.1002724701699442,2.1050899028778076,62835200.0,0.08,2.0,20855987.382214,19827000000.0
1994-08-23,2.105090941145357,2.1725309161106328,2.1002735060614506,2.138810634613037,58363200.0,0.08,2.0,20855987.382214,19827000000.0
1994-08-24,2.138809422206451,2.1580779755596624,2.138809422206451,2.1484436988830566,35246400.0,0.08,2.0,20855987.382214,19827000000.0
1994-08-25,2.1532617202459807,2.1869814038230952,2.148444286575111,2.16530442237854,55174400.0,0.08,2.0,20855987.382214,19827000000.0
1994-08-26,2.17253036600299,2.22551861032928,2.167712932138909,2.1917989253997803,60961600.0,0.08,2.0,20855987.382214,19827000000.0
1994-08-29,2.2110674911192105,2.239970330297045,2.1966157775154094,2.199024200439453,56625600.0,0.08,2.0,20855987.382214,19827000000.0
1994-08-30,2.196616798532647,2.25442250375719,2.182165666241532,2.249605655670166,39851200.0,0.08,2.0,20855987.382214,19827000000.0
1994-08-31,2.249605444187053,2.283325141716395,2.2255194419261066,2.239971160888672,60968000.0,0.08,2.0,20855987.382214,19827000000.0
1994-09-01,2.1966156001963997,2.1966156001963997,2.1484442054552506,2.162895917892456,115568000.0,0.08,2.0,20855987.382214,19827000000.0
1994-09-02,2.1773472300597603,2.1773472300597603,2.1484443907226836,2.158078670501709,46964800.0,0.08,2.0,20855987.382214,19827000000.0
1994-09-06,2.1532618246270823,2.167712950280735,2.1460359677853704,2.158078670501709,28804800.0,0.08,2.0,20855987.382214,19827000000.0
1994-09-07,2.167712932138909,2.227927033246437,2.162896086304595,2.1917989253997803,43588800.0,0.08,2.0,20855987.382214,19827000000.0
1994-09-08,2.196614821408972,2.235151923538954,2.196614821408972,2.232743501663208,28377600.0,0.08,2.0,20855987.382214,19827000000.0
1994-09-09,2.162896086304595,2.230336044193361,2.1532618066061997,2.1917989253997803,60800000.0,0.08,2.0,20855987.382214,19827000000.0
1994-09-12,2.201433033685375,2.201433033685375,2.153261638944226,2.162895917892456,36238400.0,0.08,2.0,20855987.382214,19827000000.0
1994-09-13,2.1725296259529783,2.2303352844524427,2.1725296259529783,2.218291997909546,41134400.0,0.08,2.0,20855987.382214,19827000000.0
1994-09-14,2.22551901804244,2.239970734252458,2.215884736579053,2.2207021713256836,29968000.0,0.08,2.0,20855987.382214,19827000000.0
1994-09-15,2.220701810456922,2.2447872161865234,2.211067530559126,2.2447872161865234,40640000.0,0.08,2.0,20855987.382214,19827000000.0
1994-09-16,2.2351528900276754,2.239970323891756,2.1869814915356995,2.1917989253997803,52921600.0,0.08,2.0,20855987.382214,19827000000.0
1994-09-19,2.2014332050981755,2.2062500509324896,2.182164645701385,2.1917989253997803,48350400.0,0.08,2.0,20855987.382214,19827000000.0
1994-09-20,2.1917989437431844,2.20143322352221,2.155670247564396,2.158078670501709,40276800.0,0.08,2.0,20855987.382214,19827000000.0
1994-09-21,2.170121727083419,2.211067863843384,2.119541897003307,2.2062504291534424,82948800.0,0.08,2.0,20855987.382214,19827000000.0
1994-09-22,2.2062502147858605,2.2158844951997723,2.1821648077659854,2.1966159343719482,44320000.0,0.08,2.0,20855987.382214,19827000000.0
1994-09-23,2.1917989437431844,2.215884349175862,2.158078670501709,2.158078670501709,48371200.0,0.08,2.0,20855987.382214,19827000000.0
1994-09-26,2.1580802416690266,2.1580802416690266,2.129177381289531,2.1412200927734375,29921600.0,0.08,2.0,20855987.382214,19827000000.0
1994-09-27,2.138811001735451,2.1773481369018555,2.1147255862714562,2.1773481369018555,50585600.0,0.08,2.0,20855987.382214,19827000000.0
1994-09-28,2.1821648077659854,2.2158844951997723,2.177347373544124,2.1966159343719482,33355200.0,0.08,2.0,20855987.382214,19827000000.0
1994-09-29,2.1917998566042654,2.206250988276659,2.1725312890210633,2.1773481369018555,27105600.0,0.08,2.0,20855987.382214,19827000000.0
1994-09-30,2.17734704229994,2.2158841580928597,2.162895917892456,2.162895917892456,34608000.0,0.08,2.0,20855987.382214,19827000000.0
1994-10-03,2.162895701093495,2.1725299790760277,2.138809712122331,2.153261423110962,28833600.0,0.08,2.0,20855987.382214,19827000000.0
1994-10-04,2.158078280362216,2.1628957133957143,2.1147243232090576,2.1195411682128906,42622400.0,0.08,2.0,20855987.382214,19827000000.0
1994-10-05,2.1147252232832536,2.1532623518348397,2.085822376869564,2.138810634613037,50985600.0,0.08,2.0,20855987.382214,19827000000.0
1994-10-06,2.138810254018241,2.153261968668405,2.0906388519007133,2.1002731323242188,40790400.0,0.08,2.0,20855987.382214,19827000000.0
1994-10-07,2.1050901635124077,2.1147244420913442,2.076187327775599,2.0954558849334717,51518400.0,0.08,2.0,20855987.382214,19827000000.0
1994-10-10,2.0954560254459675,2.13399314234585,2.0954560254459675,2.1099071502685547,39480000.0,0.08,2.0,20855987.382214,19827000000.0
1994-10-11,2.1243600308890707,2.182165738014895,2.1243600308890707,2.1508538722991943,55692800.0,0.08,2.0,20855987.382214,19827000000.0
1994-10-12,2.1532622750253845,2.1773476854960125,2.148444840113322,2.1677134037017822,27912000.0,0.08,2.0,20855987.382214,19827000000.0
1994-10-13,2.1821650197933384,2.2255189918534724,2.1821650197933384,2.2062504291534424,63033600.0,0.08,2.0,20855987.382214,19827000000.0
1994-10-14,2.2062492538964125,2.211066686020134,2.126766622106223,2.1556694507598877,99878400.0,0.08,2.0,20855987.382214,19827000000.0
1994-10-17,2.158078576178715,2.167712855536656,2.1195414587469528,2.124358892440796,31160000.0,0.08,2.0,20855987.382214,19827000000.0
1994-10-18,2.12917583611416,2.186981514922689,2.1219499792556507,2.1821646690368652,52686400.0,0.08,2.0,20855987.382214,19827000000.0
1994-10-19,2.182165045472135,2.235153299505827,2.1677133292621167,2.2207021713256836,59488000.0,0.08,2.0,20855987.382214,19827000000.0
1994-10-20,2.2447866860348764,2.307409784595734,2.2303355636159954,2.2977755069732666,136558400.0,0.08,2.0,20855987.382214,19827000000.0
1994-10-21,2.2833231039896944,2.297774810054993,2.2496034365531004,2.2881405353546143,67099200.0,0.08,2.0,20855987.382214,19827000000.0
1994-10-24,2.2929586205019787,2.2929586205019787,2.2496046548855286,2.2688732147216797,57145600.0,0.08,2.0,20855987.382214,19827000000.0
1994-10-25,2.264055087404575,2.3025921952752912,2.249603965967857,2.3001837730407715,44780800.0,0.08,2.0,20855987.382214,19827000000.0
1994-10-26,2.307409841406312,2.355581230704673,2.3025924084616487,2.3507637977600098,97904000.0,0.08,2.0,20855987.382214,19827000000.0
1994-10-27,2.3555819499481774,2.3748505115509033,2.341130234731216,2.3748505115509033,41238400.0,0.08,2.0,20855987.382214,19827000000.0
1994-10-28,2.3748506995671006,2.403753544259419,2.365216418002994,2.3941192626953125,58414400.0,0.08,2.0,20855987.382214,19827000000.0
1994-10-31,2.398935488292149,2.4567411627088274,2.389301209222703,2.4278383255004883,59932800.0,0.08,2.0,20855987.382214,19827000000.0
1994-11-01,2.418203592300415,2.4230210249453044,2.3941181931648217,2.418203592300415,39624000.0,0.08,2.0,20855987.382214,19827000000.0
1994-11-02,2.418204046431042,2.471192875327861,2.4085697673615956,2.4278383255004883,61408000.0,0.08,2.0,20855987.382214,19827000000.0
1994-11-03,2.427839862835381,2.4374741480053626,2.403754443925477,2.413388729095459,63441600.0,0.08,2.0,20855987.382214,19827000000.0
1994-11-04,2.4133880679823405,2.4326566330439565,2.3628076436731447,2.3700335025787354,46947200.0,0.08,2.0,20855987.382214,19827000000.0
1994-11-07,2.370032578897794,2.3893011364498085,2.345947175972631,2.38448429107666,47094400.0,0.08,2.0,20855987.382214,19827000000.0
1994-11-08,2.3844850659438963,2.4615593211981652,2.377259207506333,2.451925039291382,43328000.0,0.08,2.0,20855987.382214,19827000000.0
1994-11-09,2.476010132770912,2.490461847794216,2.4326561637606536,2.4567415714263916,60206400.0,0.08,2.0,20855987.382214,19827000000.0
1994-11-10,2.4471067342347967,2.4808270029339807,2.4471067342347967,2.4543325901031494,24689600.0,0.08,2.0,20855987.382214,19827000000.0
1994-11-11,2.3989357948303223,2.415795932363689,2.341130113027182,2.3989357948303223,132899200.0,0.08,2.0,20855987.382214,19827000000.0
1994-11-14,2.418203681938408,2.4856436252593994,2.418203681938408,2.4856436252593994,48934400.0,0.08,2.0,20855987.382214,19827000000.0
1994-11-15,2.4856440923220364,2.5097300849059234,2.4760098128944317,2.4880523681640625,52544000.0,0.08,2.0,20855987.382214,19827000000.0
1994-11-16,2.4952784337244465,2.5000958675727736,2.4856441540575567,2.490461587905884,30196800.0,0.08,2.0,20855987.382214,19827000000.0
1994-11-17,2.4904620387019083,2.4952788853923633,2.4615591944695643,2.476010322570801,33232000.0,0.08,2.0,20855987.382214,19827000000.0
1994-11-18,2.4711921215057373,2.4952775178173856,2.4663746894256784,2.4711921215057373,25694400.0,0.08,2.0,20855987.382214,19827000000.0
1994-11-21,2.4856446803085444,2.495278962015167,2.442290706643689,2.4471075534820557,35560000.0,0.08,2.0,20855987.382214,19827000000.0
1994-11-22,2.437472940452637,2.461558935460157,2.384484692283789,2.3893015384674072,56358400.0,0.08,2.0,20855987.382214,19827000000.0
1994-11-23,2.374850937859109,2.391710491265568,2.353173361142337,2.3700335025787354,87507200.0,0.08,2.0,20855987.382214,19827000000.0
1994-11-25,2.3796672342292755,2.4037532289954857,2.3748503880939156,2.3989357948303223,12563200.0,0.08,2.0,20855987.382214,19827000000.0
1994-11-28,2.408569326253216,2.4471064354732674,2.398935048948203,2.4422895908355713,43449600.0,0.08,2.0,20855987.382214,19827000000.0
1994-11-29,2.4519235692445993,2.4808263976363065,2.4471061371645404,2.4711921215057373,37673600.0,0.08,2.0,20855987.382214,19827000000.0
1994-11-30,2.476010284718352,2.476010284718352,2.4182045971373785,2.4230220317840576,40934400.0,0.08,2.0,20855987.382214,19827000000.0
1994-12-01,2.4133878054910416,2.4434949351252246,2.4085703707346346,2.4109787940979004,43096000.0,0.08,2.0,20855987.382214,19827000000.0
1994-12-02,2.418204023904009,2.4374725818634033,2.389301186964917,2.4374725818634033,37715200.0,0.08,2.0,20855987.382214,19827000000.0
1994-12-05,2.442289381235475,2.476009054894348,2.432655104757287,2.43988037109375,38166400.0,0.08,2.0,20855987.382214,19827000000.0
1994-12-06,2.4374721581682546,2.47119242275061,2.4278378808632417,2.4422895908355713,38830400.0,0.08,2.0,20855987.382214,19827000000.0
1994-12-07,2.447106883639381,2.4615585962584148,2.4278383255004883,2.4278383255004883,36744000.0,0.08,2.0,20855987.382214,19827000000.0
1994-12-08,2.4326567681284508,2.4567421817779542,2.3989364833831788,2.4085707664489746,41934400.0,0.08,2.0,20855987.382214,19827000000.0
1994-12-09,2.408569819103905,2.437472656933152,2.3989355398274896,2.4326558113098145,79956800.0,0.08,2.0,20855987.382214,19827000000.0
1994-12-12,2.4326558113098145,2.4471069362095674,2.3748501356513207,2.4326558113098145,65313600.0,0.08,2.0,20855987.382214,19827000000.0
1994-12-13,2.4422895794656267,2.447106424080898,2.398935037780093,2.418203592300415,30219200.0,0.08,2.0,20855987.382214,19827000000.0
1994-12-14,2.4085697449243115,2.4519242943478106,2.4085697449243115,2.4374725818634033,33641600.0,0.08,2.0,20855987.382214,19827000000.0
